FARM,YEAR,COWS,LAND,MILK,LABOR,FEED,YIT,X1,X2,X3,X4,X11,X22,X33,X44,X12,X13,X14,X23,X24,X34,YEAR93,YEAR94,YEAR95,YEAR96,YEAR97,YEAR98 
19,94,18.3,15.1,85475,1,31967.65,11.3559792,-0.0717989,0.2539839,-0.4570725,-0.3129193,0.0025775,0.0322539,0.1044577,0.0489593,-0.0182358,0.0328173,0.0224673,-0.1160891,-0.0794765,0.1430268,0,1,0,0,0,0
19,95,19.8,15.1,91897,1,35839.83,11.4284237,0.0069819,0.2539839,-0.4570725,-0.198584,0.0000244,0.0322539,0.1044577,0.0197178,0.0017733,-0.0031913,-0.0013865,-0.1160891,-0.0504371,0.0907673,0,0,1,0,0,0
19,97,21.6,15.1,110366,1,61363.496,11.6115574,0.0939933,0.2539839,-0.4570725,0.3391713,0.0044174,0.0322539,0.1044577,0.0575186,0.0238728,-0.0429618,0.0318798,-0.1160891,0.086144,-0.1550259,0,0,0,0,1,0
19,96,23.7,15.1,125359,1,48764.651,11.7389369,0.186775,0.2539839,-0.4570725,0.1093619,0.0174425,0.0322539,0.1044577,0.00598,0.0474379,-0.0853697,0.0204261,-0.1160891,0.0277762,-0.0499863,0,0,0,1,0,0
19,98,26.3,15.1,159393,1,80493.465,11.9791281,0.2908689,0.2539839,-0.4570725,0.6105322,0.0423024,0.0322539,0.1044577,0.1863748,0.073876,-0.1329482,0.1775849,-0.1160891,0.1550653,-0.2790575,0,0,0,0,0,1
20,93,19.1,9,102875,1.5,47836.875,11.5412699,-0.0290117,-0.2634863,-0.0516074,0.090153,0.0004208,0.0347125,0.0013317,0.0040638,0.0076442,0.0014972,-0.0026155,0.0135979,-0.0237541,-0.0046526,1,0,0,0,0,0
20,94,22.7,10.5,113146,1.5,52160.306,11.6364343,0.1436649,-0.1093356,-0.0516073,0.176678,0.0103198,0.0059771,0.0013317,0.0156076,-0.0157077,-0.0074142,0.0253824,0.0056425,-0.0193172,-0.0091179,0,1,0,0,0,0
20,95,23.3,8,133293,1.5,57982.455,11.800305,0.1697534,-0.3812693,-0.0516076,0.2824967,0.0144081,0.0726832,0.0013317,0.0399022,-0.0647218,-0.0087606,0.0479548,0.0196764,-0.1077073,-0.014579,0,0,1,0,0,0
20,98,22.9,13,140072,1.5,89225.864,11.8499119,0.1524369,0.1042385,-0.0516076,0.7135271,0.0116185,0.0054328,0.0013317,0.2545605,0.0158898,-0.0078669,0.1087679,-0.0053795,0.074377,-0.0368234,0,0,0,0,0,1
20,97,23.5,12.4,145430,1.5,91330.04,11.8874502,0.1783004,0.0569856,-0.0516074,0.736836,0.0158955,0.0016237,0.0013317,0.2714636,0.0101606,-0.0092016,0.1313782,-0.0029409,0.041989,-0.0380262,0,0,0,0,1,0
20,96,25.8,8,152504,1.5,84182.208,11.9349461,0.2716745,-0.3812693,-0.0516074,0.6553398,0.0369035,0.0726832,0.0013317,0.2147351,-0.1035812,-0.0140204,0.1780391,0.0196763,-0.249861,-0.0338204,0,0,0,1,0,0
21,93,20.3,9,128275,1.5,51181.725,11.7619317,0.0319209,-0.2634863,-0.0516074,0.1577387,0.0005095,0.0347125,0.0013317,0.0124408,-0.0084107,-0.0016474,0.0050352,0.0135979,-0.041562,-0.0081405,1,0,0,0,0,0
21,94,21.9,11.4,138035,1.5,54247.755,11.8352626,0.1077866,-0.0270975,-0.0516073,0.2159178,0.005809,0.0003671,0.0013317,0.0233102,-0.0029207,-0.0055626,0.0232731,0.0013984,-0.0058508,-0.0111429,0,1,0,0,0,0
21,95,23.1,11.4,161272,1.5,69508.232,11.9908477,0.1611326,-0.0270975,-0.0516073,0.4638014,0.0129819,0.0003671,0.0013317,0.1075559,-0.0043663,-0.0083156,0.0747335,0.0013984,-0.0125679,-0.0239355,0,0,1,0,0,0
21,96,28.6,10.8,208072,1.5,99458.416,12.2456395,0.3747067,-0.0811647,-0.0516075,0.8220958,0.0702026,0.0032939,0.0013317,0.3379208,-0.030413,-0.0193377,0.3080448,0.0041887,-0.0667252,-0.0424263,0,0,0,1,0,0
21,98,30.3,21.5,224115,1.5,96817.68,12.3199146,0.4324477,0.6073421,-0.0516075,0.7951858,0.0935055,0.1844322,0.0013317,0.3161602,0.2626437,-0.0223176,0.3438763,-0.0313434,0.4829498,-0.0410376,0,0,0,0,0,1
21,97,28.5,12.9,231067,1.5,107446.155,12.350463,0.3712041,0.0965164,-0.0516074,0.899346,0.0688962,0.0046577,0.0013317,0.4044116,0.0358273,-0.0191569,0.3338409,-0.004981,0.0868017,-0.0464129,0,0,0,0,1,0
22,93,20.8,9,122110,2.2,51530.42,11.7126776,0.056253,-0.2634863,0.3313848,0.1645285,0.0015822,0.0347125,0.0549079,0.0135348,-0.0148219,0.0186414,0.0092552,-0.0873154,-0.043351,0.0545223,1,0,0,0,0,0
22,94,22.3,9.6,132216,2.2,55795.152,11.7921922,0.1258867,-0.1989478,0.3313848,0.2440432,0.0079237,0.0197901,0.0549079,0.0297785,-0.0250449,0.0417169,0.0307218,-0.0659283,-0.0485518,0.0808722,0,1,0,0,0,0
22,95,23.5,10.2,155083,2.2,71648.346,11.9517157,0.1783004,-0.1383231,0.3313843,0.4941263,0.0158955,0.0095666,0.0549078,0.1220804,-0.0246631,0.059086,0.0881029,-0.0458381,-0.0683491,0.1637457,0,0,1,0,0,0
22,96,26.3,9.6,177265,2.2,82605.49,12.0854011,0.2908689,-0.1989478,0.3313858,0.6364323,0.0423024,0.0197901,0.0549083,0.2025231,-0.0578677,0.0963898,0.1851184,-0.0659285,-0.1266168,0.2109046,0,0,0,1,0,0
22,97,26.7,20.5,196397,2.2,94074.163,12.1878934,0.3059636,0.559714,0.3313852,0.7664396,0.0468069,0.1566399,0.0549081,0.2937149,0.1712521,0.1013918,0.2345026,0.185481,0.428987,0.2539868,0,0,0,0,1,0
22,98,28.2,35.6,205320,2.2,88287.6,12.232325,0.360622,1.1116348,0.3313848,0.7029559,0.0650241,0.6178659,0.0549079,0.2470735,0.4008799,0.1195046,0.2535013,0.3683789,0.7814302,0.2329489,0,0,0,0,0,1
23,94,21.3,7,89555,1.5,26508.28,11.4026082,0.0800071,-0.5148007,-0.0516076,-0.5001867,0.0032006,0.1325099,0.0013317,0.1250934,-0.0411877,-0.004129,-0.0400185,0.0265676,0.2574965,0.0258134,0,1,0,0,0,0
23,98,21.3,6.9,94834,1.5,46942.83,11.4598833,0.0800071,-0.5291895,-0.0516072,0.0712867,0.0032006,0.1400207,0.0013317,0.0025409,-0.0423389,-0.0041289,0.0057034,0.02731,-0.0377242,-0.0036789,0,0,0,0,0,1
23,93,21.8,8,94911,1.5,29707.143,11.4606949,0.10321,-0.3812693,-0.0516074,-0.3862563,0.0053261,0.0726832,0.0013317,0.074597,-0.0393508,-0.0053264,-0.0398655,0.0196763,0.1472677,0.0199337,1,0,0,0,0,0
23,97,22.8,10.1,97570,1.5,39320.71,11.4883253,0.1480605,-0.1481754,-0.0516074,-0.1058925,0.010961,0.010978,0.0013317,0.0056066,-0.0219389,-0.007641,-0.0156785,0.007647,0.0156907,0.0054648,0,0,0,0,1,0
23,96,24.1,7,102163,1.5,38924.103,11.5343249,0.2035118,-0.5148007,-0.0516076,-0.1160301,0.0207085,0.1325099,0.0013317,0.0067315,-0.104768,-0.0105028,-0.0236135,0.0265676,0.0597324,0.005988,0,0,0,1,0,0
23,95,24,7,103752,1.5,36416.952,11.5497587,0.1993538,-0.5148007,-0.0516076,-0.1826094,0.019871,0.1325099,0.0013317,0.0166731,-0.1026275,-0.0102882,-0.0364039,0.0265676,0.0940075,0.009424,0,0,1,0,0,0
24,95,39.1,25,239579,1.5,96310.758,12.3866385,0.6874225,0.758165,-0.0516074,0.7899362,0.2362748,0.287407,0.0013317,0.3119996,0.5211796,-0.0354761,0.5430199,-0.0391269,0.598902,-0.0407666,0,0,1,0,0,0
24,93,39.8,25,239764,1.5,92069.376,12.3874104,0.7051669,0.758165,-0.0516074,0.7448986,0.2486302,0.287407,0.0013317,0.2774369,0.5346328,-0.0363919,0.5252778,-0.0391269,0.564756,-0.0384423,1,0,0,0,0,0
24,94,38.3,15.8,241284,1.5,77210.88,12.3937299,0.6667499,0.2992991,-0.0516074,0.5688966,0.2222777,0.04479,0.0013317,0.1618217,0.1995576,-0.0344093,0.3793117,-0.0154461,0.1702702,-0.0293593,0,1,0,0,0,0
24,96,39.3,25,249157,1.5,89696.52,12.4258385,0.6925245,0.758165,-0.0516074,0.7187882,0.2397951,0.287407,0.0013317,0.2583282,0.5250478,-0.0357394,0.4977784,-0.0391269,0.54496,-0.0370948,0,0,0,1,0,0
24,97,40.1,29,294379,1.5,141596.299,12.5926233,0.7126763,0.906585,-0.0516074,1.1753362,0.2539538,0.4109481,0.0013317,0.6907076,0.6461016,-0.0367794,0.8376343,-0.0467865,1.0655422,-0.060656,0,0,0,0,1,0
24,98,45.3,29,318806,1.5,144100.312,12.672338,0.834607,0.906585,-0.0516075,1.1928659,0.3482845,0.4109481,0.0013317,0.7114645,0.7566422,-0.043072,0.9955742,-0.0467866,1.0814343,-0.0615608,0,0,0,0,0,1
25,93,14.3,7,66459,1.5,26184.846,11.1043405,-0.3184405,-0.5148007,-0.0516074,-0.512463,0.0507022,0.1325099,0.0013317,0.1313091,0.1639334,0.0164339,0.1631889,0.0265675,0.2638163,0.0264469,1,0,0,0,0,0
25,94,18.1,8,100440,1.5,34953.12,11.5173158,-0.0827881,-0.3812693,-0.0516076,-0.2236361,0.0034269,0.0726832,0.0013317,0.0250065,0.0315645,0.0042725,0.0185144,0.0196764,0.0852656,0.0115413,0,1,0,0,0,0
25,95,20.1,8,103840,1.5,41224.48,11.5506065,0.0220198,-0.3812693,-0.0516073,-0.0586115,0.0002424,0.0726832,0.0013317,0.0017177,-0.0083955,-0.0011364,-0.0012906,0.0196763,0.0223468,0.0030248,0,0,1,0,0,0
25,96,24.7,8,154112,1.5,66576.384,11.9454349,0.2281032,-0.3812693,-0.0516073,0.4207061,0.0260155,0.0726832,0.0013317,0.0884968,-0.0869688,-0.0117718,0.0959644,0.0196763,-0.1604023,-0.0217115,0,0,0,1,0,0
25,97,26.9,15,155453,1.5,67311.149,11.9540987,0.3134263,0.2473393,-0.0516074,0.4316821,0.049118,0.0305884,0.0013317,0.0931747,0.0775226,-0.0161751,0.1353005,-0.0127645,0.106772,-0.022278,0,0,0,0,1,0
25,98,29.3,15,161507,1.5,73808.699,11.9923038,0.3988875,0.2473393,-0.0516076,0.5238328,0.0795556,0.0305884,0.0013317,0.1372004,0.0986606,-0.0205856,0.2089504,-0.0127646,0.1295645,-0.0270337,0,0,0,0,0,1
26,93,45.5,21,262341,1.2,71881.434,12.4774005,0.8390123,0.5838116,-0.274751,0.4973742,0.3519708,0.170418,0.0377441,0.1236906,0.4898251,-0.2305195,0.4173031,-0.1604028,0.2903728,-0.1366541,1,0,0,0,0,0
26,94,51.3,21,310944,2.3,115671.168,12.6473681,0.9589908,0.5838116,0.3758366,0.9731076,0.4598316,0.170418,0.0706266,0.4734692,0.5598699,0.3604238,0.9332012,0.2194178,0.5681115,0.3657295,0,1,0,0,0,0
26,95,52.8,23,351261,2.3,121185.045,12.7692848,0.9878112,0.6747833,0.3758366,1.0196749,0.4878855,0.2276663,0.0706266,0.5198684,0.6665585,0.3712556,1.0072463,0.2536083,0.6880596,0.3832311,0,0,1,0,0,0
26,96,57.6,24,368304,2.3,141797.04,12.816664,1.0748226,0.717343,0.3758366,1.1767529,0.5776218,0.2572905,0.0706266,0.6923737,0.7710164,0.4039577,1.2648006,0.2696038,0.8441354,0.4422669,0,0,0,1,0,0
26,97,59.2,29,397113,2.3,173935.494,12.8919762,1.1022215,0.906585,0.3758365,1.3810407,0.6074462,0.4109481,0.0706265,0.9536367,0.9992575,0.4142551,1.5222128,0.3407277,1.2520307,0.5190455,0,0,0,0,1,0
26,98,57.8,29,402334,2.3,173405.954,12.9050379,1.0782888,0.906585,0.3758366,1.3779916,0.5813533,0.4109481,0.0706266,0.9494304,0.9775604,0.4052604,1.4858729,0.3407278,1.2492665,0.5178997,0,0,0,0,0,1
27,95,36.7,21,184437,3.5,81336.717,12.1250632,0.6240768,0.5838116,0.7956901,0.6209537,0.1947359,0.170418,0.3165614,0.1927918,0.3643432,0.4965717,0.3875228,0.4645331,0.36252,0.4940868,0,0,1,0,0,0
27,94,40.5,21,192701,3.5,85173.842,12.168895,0.722602,0.5838116,0.79569,0.6670506,0.2610768,0.170418,0.3165613,0.2224782,0.4218634,0.5749672,0.4820121,0.464533,0.3894318,0.5307655,0,1,0,0,0,0
27,93,37.4,21,201075,3.5,78821.4,12.2114333,0.6429707,0.5838116,0.7956904,0.5895407,0.2067057,0.170418,0.3165616,0.1737791,0.3753737,0.5116056,0.3790574,0.4645333,0.3441807,0.4690919,1,0,0,0,0,0
27,96,36,21,201490,3.5,82006.43,12.213495,0.6048189,0.5838116,0.7956904,0.6291539,0.182903,0.170418,0.3165616,0.1979173,0.3531003,0.4812486,0.3805242,0.4645333,0.3673073,0.5006117,0,0,0,1,0,0
27,98,35.2,21.1,205076,3.5,106434.444,12.2311359,0.5823461,0.5885622,0.79569,0.8898854,0.1695635,0.1732027,0.3165613,0.3959481,0.3427469,0.4633669,0.5182213,0.468313,0.5237529,0.7080729,0,0,0,0,0,1
27,97,36.4,21.1,212118,3.5,102665.112,12.264898,0.6158688,0.5885622,0.7956907,0.8538285,0.1896472,0.1732027,0.3165619,0.3645116,0.3624771,0.4900411,0.5258463,0.4683135,0.5025312,0.6793835,0,0,0,0,1,0
28,93,16,7,68775,2,25377.975,11.1385956,-0.2061113,-0.5148007,0.2360746,-0.5437621,0.0212409,0.1325099,0.0278656,0.1478386,0.1061062,-0.0486576,0.1120755,-0.1215314,0.2799291,-0.1283684,1,0,0,0,0,0
28,94,16.5,7,71929,2,32439.979,11.1834348,-0.1753396,-0.5148007,0.2360746,-0.2982522,0.015372,0.1325099,0.0278656,0.0444772,0.090265,-0.0413932,0.0522954,-0.1215314,0.1535405,-0.0704098,0,1,0,0,0,0
28,95,17,7,91989,2,44522.676,11.4294243,-0.1454867,-0.5148007,0.236074,0.0183548,0.0105832,0.1325099,0.0278655,0.0001684,0.0748966,-0.0343456,-0.0026704,-0.1215311,-0.0094491,0.0043331,0,0,1,0,0,0
28,96,18.5,7,109268,2,58458.38,11.6015589,-0.0609293,-0.5148007,0.236075,0.2906712,0.0018562,0.1325099,0.0278657,0.0422449,0.0313664,-0.0143839,-0.0177104,-0.1215316,-0.1496378,0.0686202,0,0,0,1,0,0
28,97,19.6,11,115511,2,67458.424,11.657121,-0.0031704,-0.0628156,0.2360741,0.4338677,0.000005,0.0019729,0.0278655,0.0941206,0.0001992,-0.0007485,-0.0013755,-0.0148291,-0.0272537,0.1024249,0,0,0,0,1,0
28,98,20.2,11,132675,2,72573.225,11.7956578,0.0269826,-0.0628156,0.2360746,0.5069522,0.000364,0.0019729,0.0278656,0.1285003,-0.0016949,0.0063699,0.0136789,-0.0148292,-0.0318445,0.1196786,0,0,0,0,0,1
29,94,18.9,7.9,79001,1.5,40369.511,11.2772158,-0.0395381,-0.3938481,-0.0516063,-0.079569,0.0007816,0.0775582,0.0013316,0.0031656,0.015572,0.0020404,0.003146,0.0203251,0.0313381,0.0041063,0,1,0,0,0,0
29,93,17,8,92509,1.5,44034.284,11.4350612,-0.1454867,-0.3812693,-0.0516074,0.0073247,0.0105832,0.0726832,0.0013317,0.0000268,0.0554696,0.0075082,-0.0010656,0.0196763,-0.0027927,-0.000378,1,0,0,0,0,0
29,95,20,7.9,118745,1.5,65903.475,11.6847336,0.0170323,-0.3938481,-0.0516078,0.4105474,0.000145,0.0775582,0.0013317,0.0842746,-0.0067081,-0.000879,0.0069926,0.0203256,-0.1616933,-0.0211875,0,0,1,0,0,0
29,96,19.7,7.9,132312,1.5,64568.256,11.792918,0.0019186,-0.3938481,-0.0516074,0.3900791,0.0000018,0.0775582,0.0013317,0.0760808,-0.0007557,-0.000099,0.0007484,0.0203255,-0.1536319,-0.020131,0,0,0,1,0,0
29,97,20.5,7.9,138769,1.5,68413.117,11.840566,0.0417249,-0.3938481,-0.0516078,0.4479208,0.0008705,0.0775582,0.0013317,0.1003165,-0.0164333,-0.0021533,0.0186894,0.0203256,-0.1764127,-0.0231162,0,0,0,0,1,0
29,98,21.5,10.1,149184,1.5,76233.024,11.9129357,0.0893529,-0.1481754,-0.0516074,0.556151,0.003992,0.010978,0.0013317,0.1546519,-0.0132399,-0.0046113,0.0496937,0.007647,-0.0824079,-0.0287015,0,0,0,0,0,1
30,93,22.6,9.4,158389,2,64939.49,11.9728093,0.1392499,-0.2200012,0.2360746,0.3958121,0.0096953,0.0242003,0.0278656,0.0783336,-0.0306351,0.0328734,0.0551168,-0.0519367,-0.0870791,0.0934412,1,0,0,0,0,0
30,98,22.1,8,160281,2,78537.69,11.9846838,0.1168776,-0.3812693,0.2360746,0.5859348,0.0068302,0.0726832,0.0278656,0.1716598,-0.0445618,0.0275918,0.0684827,-0.090008,-0.223399,0.1383244,0,0,0,0,0,1
30,95,22.8,9.4,167969,2,76593.864,12.0315347,0.1480605,-0.2200012,0.2360744,0.5608732,0.010961,0.0242003,0.0278656,0.1572894,-0.0325735,0.0349533,0.0830432,-0.0519366,-0.1233928,0.1324078,0,0,1,0,0,0
30,94,23.3,9.4,180413,2,78479.655,12.1030039,0.1697534,-0.2200012,0.2360749,0.5851956,0.0144081,0.0242003,0.0278657,0.171227,-0.0373459,0.0400745,0.0993389,-0.0519368,-0.1287437,0.13815,0,1,0,0,0,0
30,96,23.7,9.4,181458,2,95809.824,12.1087795,0.186775,-0.2200012,0.2360746,0.7847214,0.0174425,0.0242003,0.0278656,0.3078939,-0.0410907,0.0440929,0.1465664,-0.0519367,-0.1726396,0.1852528,0,0,0,1,0,0
30,97,24.4,8,185441,2,82706.686,12.1304921,0.2158831,-0.3812693,0.2360744,0.6376566,0.0233028,0.0726832,0.0278656,0.203303,-0.0823096,0.0509645,0.1376593,-0.0900079,-0.2431189,0.1505344,0,0,0,0,1,0
31,93,33.3,15,294965,2.5,152791.87,12.594612,0.5268574,0.2473393,0.4592182,1.2514329,0.1387894,0.0305884,0.1054407,0.7830421,0.1303126,0.2419425,0.6593267,0.1135827,0.3095286,0.5746807,1,0,0,0,0,0
31,94,36.5,15,306384,2.5,139711.104,12.6325945,0.6186123,0.2473393,0.4592181,1.1619329,0.1913406,0.0305884,0.1054406,0.6750441,0.1530071,0.284078,0.718786,0.1135827,0.2873917,0.5335807,0,1,0,0,0,0
31,95,38.2,15,350133,2.5,160360.914,12.7660684,0.6641355,0.2473393,0.4592182,1.2997832,0.220538,0.0305884,0.1054407,0.8447182,0.1642668,0.3049831,0.8632322,0.1135827,0.3214875,0.5968841,0,0,1,0,0,0
31,96,36.9,15.3,358799,2.5,164688.741,12.7905176,0.6295116,0.267142,0.4592184,1.3264135,0.1981424,0.0356824,0.1054407,0.8796863,0.1681689,0.2890833,0.8349926,0.1226765,0.3543407,0.6091134,0,0,0,1,0,0
31,97,39.8,18,379130,2.5,168333.72,12.8456344,0.7051669,0.4296609,0.4592183,1.3483046,0.2486302,0.0923042,0.1054407,0.9089627,0.3029826,0.3238256,0.9507798,0.1973081,0.5793138,0.6191662,0,0,0,0,1,0
31,98,46.1,18,431249,2.5,191905.805,12.9744409,0.852113,0.4296609,0.4592182,1.4793608,0.3630482,0.0923042,0.1054407,1.0942543,0.3661196,0.3913058,1.2605825,0.1973081,0.6356235,0.6793494,0,0,0,0,0,1
32,93,29.3,14,220816,1.7,107979.024,12.3050851,0.3988875,0.1783465,0.0735557,0.9042932,0.0795556,0.0159037,0.0027052,0.4088731,0.0711402,0.0293405,0.3607113,0.0131184,0.1612775,0.0665159,1,0,0,0,0,0
32,94,30.8,14,223973,1.7,96980.309,12.3192808,0.4488147,0.1783465,0.0735558,0.7968642,0.1007173,0.0159037,0.0027052,0.3174962,0.0800445,0.0330129,0.3576443,0.0131184,0.1421179,0.058614,0,1,0,0,0,0
32,95,30.1,14,236182,1.7,88095.886,12.372358,0.4258252,0.1783465,0.0735557,0.700782,0.0906635,0.0159037,0.0027052,0.2455477,0.0759444,0.0313219,0.2984106,0.0131184,0.124982,0.0515465,0,0,1,0,0,0
32,97,31.2,14,254561,1.7,129826.11,12.4472958,0.4617181,0.1783465,0.0735557,1.0885521,0.1065918,0.0159037,0.0027052,0.5924729,0.0823458,0.033962,0.5026042,0.0131184,0.1941394,0.0800692,0,0,0,0,1,0
32,96,35.3,14,278566,1.7,117554.852,12.5374103,0.585183,0.1783465,0.0735556,0.9892612,0.1712196,0.0159037,0.0027052,0.4893189,0.1043653,0.0430435,0.5788988,0.0131184,0.1764312,0.0727657,0,0,0,1,0,0
32,98,33.8,14,282256,1.7,132378.064,12.5505697,0.5417608,0.1783465,0.0735556,1.1080181,0.1467524,0.0159037,0.0027052,0.6138521,0.0966211,0.0398495,0.6002808,0.0131184,0.1976111,0.0815009,0,0,0,0,0,1
33,93,40.5,18,246913,2,107407.155,12.4167913,0.722602,0.4296609,0.2360746,0.898983,0.2610768,0.0923042,0.0278656,0.4040852,0.3104738,0.170588,0.6496069,0.101432,0.3862578,0.2122271,1,0,0,0,0,0
33,94,41.3,19,282645,2,109383.615,12.551947,0.7421625,0.4837281,0.2360746,0.9172173,0.2754026,0.1169964,0.0278656,0.4206438,0.3590049,0.1752057,0.6807243,0.1141959,0.4436838,0.2165317,0,1,0,0,0,0
33,95,39,19,306118,2,104692.356,12.6317259,0.6848616,0.4837281,0.2360748,0.8733823,0.2345177,0.1169964,0.0278657,0.3813983,0.3312868,0.1616786,0.598146,0.114196,0.4224796,0.2061835,0,0,1,0,0,0
33,97,39.9,20,311433,2,118655.973,12.6489395,0.7076763,0.5350214,0.2360746,0.9985845,0.2504029,0.143124,0.0278656,0.4985855,0.378622,0.1670644,0.7066746,0.126305,0.5342641,0.2357405,0,0,0,0,1,0
33,96,41.2,19,332560,2,144331.04,12.7145756,0.7397383,0.4837281,0.2360746,1.1944657,0.2736063,0.1169964,0.0278656,0.7133742,0.3578322,0.1746334,0.883592,0.1141959,0.5777967,0.2819831,0,0,0,1,0,0
33,98,40.1,18,368880,2,138330,12.8182267,0.7126763,0.4296609,0.2360746,1.1519983,0.2539538,0.0923042,0.0278656,0.6635501,0.3062091,0.1682448,0.8210019,0.101432,0.4949686,0.2719576,0,0,0,0,0,1
34,93,28.8,13.8,144648,2,56846.664,11.8820585,0.3816754,0.1639577,0.2360746,0.2627137,0.0728381,0.0134411,0.0278656,0.0345093,0.0625786,0.0901039,0.1002714,0.0387063,0.0430739,0.0620201,1,0,0,0,0,0
34,94,30.7,14,157965,2,68714.775,11.9701288,0.4455627,0.1783465,0.236075,0.4523204,0.099263,0.0159037,0.0278657,0.1022969,0.0794645,0.1051862,0.2015371,0.0421031,0.0806697,0.1067815,0,1,0,0,0,0
34,95,33.5,14,176991,2,77699.049,12.0838542,0.5328454,0.1783465,0.2360744,0.5751992,0.1419621,0.0159037,0.0278656,0.1654271,0.0950311,0.1257911,0.3064923,0.042103,0.1025847,0.1357898,0,0,1,0,0,0
34,96,33.9,14,195148,2,105770.216,12.1815135,0.544715,0.1783465,0.2360742,0.8836252,0.1483572,0.0159037,0.0278655,0.3903967,0.097148,0.1285932,0.4813239,0.042103,0.1575914,0.2086011,0,0,0,1,0,0
34,97,36.3,14,235134,2,119448.072,12.3679108,0.6131177,0.1783465,0.2360746,1.0052379,0.1879567,0.0159037,0.0278656,0.5052516,0.1093474,0.1447416,0.6163292,0.0421031,0.1792806,0.2373112,0,0,0,0,1,0
34,98,40.4,14,246469,2,141719.675,12.4149915,0.7201298,0.1783465,0.2360746,1.1762072,0.2592935,0.0159037,0.0278656,0.6917317,0.1284326,0.1700044,0.8470218,0.0421031,0.2097724,0.2776727,0,0,0,0,0,1
35,93,25.2,13,124901,2,48086.885,11.7352767,0.248144,0.1042385,0.2360746,0.0953657,0.0307877,0.0054328,0.0278656,0.0045473,0.0258662,0.0585805,0.0236644,0.0246081,0.0099408,0.0225134,1,0,0,0,0,0
35,94,27.8,13,137739,2,48759.606,11.8331159,0.346336,0.1042385,0.2360746,0.1092584,0.0599743,0.0054328,0.0278656,0.0059687,0.0361015,0.0817612,0.0378401,0.0246081,0.0113889,0.0257931,0,1,0,0,0,0
35,95,29.3,13,148819,2,50747.279,11.9104861,0.3988875,0.1042385,0.236073,0.1492142,0.0795556,0.0054328,0.0278652,0.0111324,0.0415794,0.0941666,0.0595197,0.0246079,0.0155539,0.0352254,0,0,1,0,0,0
35,96,32.4,13,161137,2,58170.457,11.9900102,0.4994584,0.1042385,0.236075,0.2857338,0.1247294,0.0054328,0.0278657,0.0408219,0.0520628,0.1179097,0.1427122,0.0246081,0.0297845,0.0674546,0,0,0,1,0,0
35,97,36.3,16,186897,2,79244.328,12.1383129,0.6131177,0.3118779,0.236075,0.594892,0.1879567,0.0486339,0.0278657,0.1769483,0.1912178,0.1447418,0.3647389,0.0736266,0.1855337,0.1404391,0,0,0,0,1,0
35,98,39.2,16,227340,2,84343.14,12.334202,0.6899767,0.3118779,0.2360744,0.6572497,0.238034,0.0486339,0.0278656,0.2159886,0.2151885,0.1628859,0.453487,0.0736264,0.2049816,0.1551598,0,0,0,0,0,1
36,93,11.4,5,64116,1.8,23274.108,11.0684492,-0.5450866,-0.851273,0.1307141,-0.6303023,0.1485597,0.3623328,0.0085431,0.1986405,0.4640175,-0.0712505,0.3435694,-0.1112734,0.5365593,-0.0823894,1,0,0,0,0,0
36,94,16.5,5,89024,1.8,28398.656,11.3966613,-0.1753396,-0.851273,0.1307142,-0.431302,0.015372,0.3623328,0.0085431,0.0930107,0.1492619,-0.0229194,0.0756243,-0.1112735,0.3671557,-0.0563773,0,1,0,0,0,0
36,95,16.3,5,102282,1.8,36923.802,11.535489,-0.1875349,-0.851273,0.1307144,-0.1687874,0.0175847,0.3623328,0.0085431,0.0142446,0.1596434,-0.0245135,0.0316535,-0.1112736,0.1436842,-0.0220629,0,0,1,0,0,0
36,97,19.7,8,130058,1.8,59306.448,11.7757358,0.0019186,-0.3812693,0.1307139,0.3050742,0.0000018,0.0726832,0.0085431,0.0465351,-0.0007315,0.0002508,0.0005853,-0.0498372,-0.1163154,0.0398774,0,0,0,0,1,0
36,96,20.3,5,135459,1.8,44024.175,11.8164243,0.0319209,-0.851273,0.1307141,0.0070951,0.0005095,0.3623328,0.0085431,0.0000252,-0.0271734,0.0041725,0.0002265,-0.1112734,-0.0060399,0.0009274,0,0,0,1,0,0
36,98,22.9,8,163539,1.8,71630.082,12.0048068,0.1524369,-0.3812693,0.1307139,0.4938713,0.0116185,0.0726832,0.0085431,0.1219544,-0.0581195,0.0199256,0.0752842,-0.0498372,-0.188298,0.0645558,0,0,0,0,0,1
37,93,26,10,139780,2,68072.86,11.847825,0.2793965,-0.1581258,0.2360742,0.4429348,0.0390312,0.0125019,0.0278655,0.0980956,-0.0441798,0.0659583,0.1237544,-0.0373294,-0.0700394,0.1045655,1,0,0,0,0,0
37,94,25.9,10,149128,2,69493.648,11.9125603,0.275543,-0.1581258,0.2360746,0.4635915,0.037962,0.0125019,0.0278656,0.1074586,-0.0435704,0.0650487,0.1277394,-0.0373295,-0.0733058,0.1094422,0,1,0,0,0,0
37,98,27.6,10,170262,2,114756.588,12.0450937,0.3391158,-0.1581258,0.2360746,0.9651695,0.0574998,0.0125019,0.0278656,0.465776,-0.0536229,0.0800566,0.3273042,-0.0373295,-0.1526182,0.227852,0,0,0,0,0,1
