,Company_name,Company_ID,Big3Share,Position,Revenue,Assets,Employees,MarketCap,Exchange,TypeEnt,logMarketCap,logRevenue,logEmployees,logAssets
236,STURM RUGER & CO INC,US060633559,21.88,1,551094.0,315883.0,2180.0,1256281.0,New York Stock Exchange (NYSE),Industrial company,6.099086791550896,5.741225682698349,3.3384564936046046,5.499526253936628
237,CONNECTICUT WATER SERVICE INC,US060739839,12.510000000000002,1,96041.0,716518.0,266.0,543428.0,NASDAQ National Market,Industrial company,5.7351420115795,4.9824566733781275,2.424881636631067,5.855227104995027
239,FUELCELL ENERGY INC,US060853042,7.1000000000000005,2,163077.0,277231.0,596.0,196784.0,NASDAQ National Market,Industrial company,5.293989784165476,5.212392713477754,2.7752462597402365,5.442841791510428
240,TRC COMPANIES INC,US060853807,4.1400000000000015,3,414648.0,362881.0,3700.0,188597.0,New York Stock Exchange (NYSE),Industrial company,5.275534780162666,5.6176795749611745,3.568201724066995,5.559764229674312
241,PHOTRONICS INC,US060854886,10.71,2,524206.0,1045555.0,1550.0,657321.0,NASDAQ National Market,Industrial company,5.817777507281788,5.719501987522407,3.1903316981702914,6.019346883225659
242,LYDALL INC,US060865505,15.48,1,524505.0,358260.0,2100.0,658865.0,New York Stock Exchange (NYSE),Industrial company,5.818796437718135,5.7197496325907,3.322219294733919,5.554198321565424
245,GENESEE & WYOMING INC,US060984624,14.24,1,2000401.0,6703082.0,7500.0,3383028.0,New York Stock Exchange (NYSE),Industrial company,6.529305592288474,6.301117062979396,3.8750612633917,6.826274532228232
247,"BIG LOTS, INC.",US061119097,22.48,1,5190582.0,1640370.0,35900.0,2531369.0,New York Stock Exchange (NYSE),Industrial company,6.403355457281139,6.715216056348933,4.555094448578319,6.214941818068754
249,ALMOST FAMILY INC,US061153720,12.09,3,532214.0,464769.0,14200.0,434451.0,NASDAQ National Market,Industrial company,5.637940801199793,5.726086294572334,4.152288344383057,5.667237152992595
250,"HAYNES INTERNATIONAL, INC.",US061185400,23.33,1,487635.0,638191.0,1147.0,359004.0,NASDAQ National Market,Industrial company,5.555099287487093,5.6880948695496105,3.0595634179012676,5.804950675323023
252,WEBSTER FINANCIAL CORP,US061187536,19.97,1,904280.0,24677820.0,2946.0,3572721.0,New York Stock Exchange (NYSE),Bank,6.55299910271477,5.9563029256375115,3.469232742506612,7.392306792160756
253,CHRISTOPHER & BANKS CORP,US061195422,11.31,1,383828.0,150890.0,4355.0,70460.0,New York Stock Exchange (NYSE),Industrial company,4.847942638845224,5.584136653051724,3.638988159343682,5.178660458538169
254,"BARNES & NOBLE, INC.",US061196501,16.21,1,6069497.0,3255239.0,33000.0,867192.0,New York Stock Exchange (NYSE),Industrial company,5.9381152627691725,6.783152701095686,4.518513939877887,6.512582880022709
255,BE AEROSPACE INC,US061209796,19.32,1,2729600.0,3140900.0,10057.0,4872003.0,NASDAQ National Market,Industrial company,6.687707547047447,6.436099009487429,4.002468450128332,6.4970541095473315
256,LANDAUER INC,US061218089,23.01,1,151314.0,208744.0,600.0,381836.0,New York Stock Exchange (NYSE),Industrial company,5.5818768718426135,5.179879112038143,2.7781512503836434,5.319614001260597
258,PRAXAIR INC,US061249050,18.64,1,10776000.0,18319000.0,26657.0,31598792.0,New York Stock Exchange (NYSE),Industrial company,7.499670480157578,7.03245758271493,4.425811271981189,7.2629017626541374
259,SILGAN HOLDINGS INC,US061269834,11.62,3,3763971.0,3192679.0,9600.0,3091142.0,NASDAQ National Market,Industrial company,6.490118956017664,6.575646268690264,3.9822712330395684,6.504155255671703
260,ETHAN ALLEN INTERIORS INC,US061275288,19.61,1,754600.0,605977.0,5000.0,931626.0,New York Stock Exchange (NYSE),Industrial company,5.9692416004068285,5.8777168008649765,3.6989700043360187,5.782456140729579
261,LEXMARK INTERNATIONAL INC,US061308215,19.880000000000006,1,3551200.0,3912400.0,14000.0,2376904.0,New York Stock Exchange (NYSE),Industrial company,6.376011641504285,6.55037513201731,4.146128035678238,6.592443250234196
262,LANDSTAR SYSTEM INC,US061313069,18.13,1,3322487.0,998070.0,1223.0,2867612.0,NASDAQ National Market,Industrial company,6.45752038909539,6.521463290340335,3.0874264570362855,5.999161001755938
264,RED HAT INC,US061364380,18.270000000000003,1,2052230.0,4155099.0,8800.0,13883487.0,New York Stock Exchange (NYSE),Industrial company,7.142498557953472,6.312226031943316,3.9444826721501687,6.618581375807615
266,"NEW YORK COMMUNITY BANCORP, INC",US061377322,20.15,1,618838.0,50317796.0,3448.0,7616931.0,New York Stock Exchange (NYSE),Bank,6.881780021438865,5.791576973876085,3.5375672571526753,7.701721610060406
268,"COSI, INC.",US061393745,0.26,16,89890.0,41261.0,1725.0,25674.0,NASDAQ National Market,Industrial company,4.4094935368675765,4.953711380427555,3.236789099409293,4.615539749308947
269,CHARLES RIVER LABORATORIES INTERNATIONAL INC,US061397316,20.42,1,1363302.0,2068497.0,8600.0,4059193.0,New York Stock Exchange (NYSE),Industrial company,6.608439700945848,6.134592071832807,3.934498451243568,6.315654895362355
271,"STAR GAS PARTNERS, L.P.",US061437793,0.0,119,1674291.0,707032.0,3101.0,494675.0,New York Stock Exchange (NYSE),Industrial company,5.694319962443424,6.223830942731848,3.4915017662373264,5.84943907024516
273,"AMN HEALTHCARE SERVICES, INC.",US061500476,20.62,1,1463065.0,880432.0,2550.0,1734005.0,New York Stock Exchange (NYSE),Industrial company,6.23905034542928,6.165263621076946,3.406540180433955,5.944695818945896
276,UNITED RENTALS INC,US061522496,22.15,1,5817000.0,12083000.0,12700.0,6053564.0,New York Stock Exchange (NYSE),Industrial company,6.782011138257014,6.764699063798368,4.103803720955957,7.082174775484666
277,PRICELINE GROUP INC. (THE),US061528493,15.329999999999998,1,9223987.0,17420575.0,15500.0,63190932.0,NASDAQ National Market,Industrial company,7.800654760799535,6.9649186822059574,4.190331698170292,7.241062485643275
281,TANGOE INC,US061571143,18.070000000000004,2,350000.0,,3500.0,306377.0,NASDAQ National Market,Industrial company,5.486256159302578,5.544068044350276,3.5440680443502757,
282,"MCBC HOLDINGS, INC.",US061571747,3.57,5,214386.0,89676.0,470.0,278287.0,NASDAQ National Market,Industrial company,5.444492919017717,5.331196421313331,2.6720978579357175,4.952676228303794
283,"MACROGENICS, INC.",US061591613,11.5,1,100854.0,359269.0,269.0,846367.0,NASDAQ National Market,Industrial company,5.927558721802054,5.003693127570874,2.429752280002408,5.555419745148528
284,"SYNCHRONOSS TECHNOLOGIES, INC.",US061594540,16.46,1,578831.0,1010228.0,1895.0,1596327.0,NASDAQ National Market,Industrial company,6.203121859288591,5.762551782240392,3.277609214304091,6.004419401472878
287,MATTRESS FIRM HOLDING CORP.,US061652172,7.39,6,2541672.0,1665908.0,7186.0,1257343.0,NASDAQ National Market,Industrial company,6.099453768288248,6.4051195046046585,3.8564872128686307,6.221651013760098
288,"CONN'S, INC.",US061672840,12.38,6,1613178.0,2025300.0,4600.0,341837.0,NASDAQ National Market,Industrial company,5.533819068408594,6.207682290608236,3.662757831681574,6.306489362708483
291,"GLOBAL BRASS AND COPPER HOLDINGS, INC.",US061826563,17.36,1,1506200.0,557200.0,1900.0,572756.0,New York Stock Exchange (NYSE),Industrial company,5.757969647408782,6.177882643265325,3.278753600952829,5.746011107751926
295,STANDARD MOTOR PRODUCTS INC,US111362020,13.32,1,971975.0,681064.0,3400.0,869725.0,New York Stock Exchange (NYSE),Industrial company,5.939381953926563,5.98765509465706,3.531478917042255,5.833187924748103
296,SUPERIOR UNIFORM GROUP INC,US111385670,5.130000000000001,5,210317.0,151800.0,1278.0,256862.0,NASDAQ National Market,Industrial company,5.40969985977048,5.322874378286886,3.1065308538223815,5.181271771559461
298,ACETO CORP,US111720520,16.03,1,546951.0,489774.0,270.0,660043.0,NASDAQ National Market,Industrial company,5.819572229563698,5.73794842069757,2.4313637641589874,5.689995726570164
299,PARK ELECTROCHEMICAL CORP,US111734643,19.33,1,162086.0,350682.0,461.0,323350.0,New York Stock Exchange (NYSE),Industrial company,5.509672865283136,5.209745504760168,2.663700925389648,5.544913474745785
301,CHASE CORP,US111797126,7.92,4,238046.0,257897.0,671.0,541609.0,NYSE MKT,Industrial company,5.733685872475208,5.37666088821539,2.826722520168992,5.41144629021462
302,ARROW ELECTRONICS INC,US111806155,18.78,1,23282020.0,13021930.0,18500.0,5873891.0,New York Stock Exchange (NYSE),Industrial company,6.768925883191592,7.367020657970771,4.267171728403014,7.114675356446645
304,AVNET INC,US111890605,19.33,1,27924657.0,10799953.0,18800.0,5221574.0,New York Stock Exchange (NYSE),Industrial company,6.717801437192777,7.445987847358921,4.27415784926368,7.0334218654975915
305,GRIFFON CORP,US111893410,15.22,3,2016032.0,1731433.0,6000.0,790247.0,New York Stock Exchange (NYSE),Industrial company,5.897762855810676,6.304497421281982,3.778151250383644,6.238405690633809
306,FREQUENCY ELECTRONICS INC,US111986657,4.44,9,76564.0,117825.0,430.0,85464.0,NASDAQ National Market,Industrial company,4.93178321538586,4.884024614587862,2.6334684555795866,5.071237448431673
309,EMCOR GROUP INC,US112125338,20.14,1,6718726.0,3542657.0,29000.0,2886315.0,New York Stock Exchange (NYSE),Industrial company,6.460343726375111,6.827286930252639,4.462397997898956,6.54932910598309
310,COMTECH TELECOMMUNICATIONS CORP,US112139466,19.9,1,307289.0,473877.0,978.0,376416.0,NASDAQ National Market,Industrial company,5.575668075339775,5.48754701412945,2.9903388547876015,5.6756656303801645
312,"MOTORCAR PARTS OF AMERICA, INC.",US112153962,15.49,1,301711.0,420881.0,2362.0,551092.0,NASDAQ National Market,Industrial company,5.741224106577869,5.479591144289055,3.373279893277496,5.624159320660339
314,UNIFI INC,US112165495,14.25,1,687121.0,476372.0,2500.0,452063.0,New York Stock Exchange (NYSE),Industrial company,5.655198962788756,5.837033221783161,3.3979400086720375,5.677946226776187
316,BED BATH & BEYOND INC,US112250488,20.38,1,12103887.0,6498940.0,62000.0,6939202.0,NASDAQ National Market,Industrial company,6.841309529976009,7.082924860528553,4.7923916894982534,6.812842527459578
317,NAPCO SECURITY TECHNOLOGIES INC,US112277818,2.25,5,77762.0,65037.0,1013.0,114976.0,NASDAQ National Market,Industrial company,5.060607195524556,4.890767421900136,3.0056094453602804,4.8131605000907065
318,ESTEE LAUDER COMPANIES INC. (THE),US112408943,15.88,3,10780400.0,8239200.0,44000.0,20477275.0,New York Stock Exchange (NYSE),Industrial company,7.311272162694258,7.032634875374828,4.643452676486188,6.915885045137356
319,FONAR CORP,US112464137,4.25,4,69051.0,76492.0,465.0,96208.0,NASDAQ National Market,Industrial company,4.983211186501424,4.8391699724343775,2.667452952889954,4.883616016362329
322,CPI AEROSTRUCTURES INC,US112520310,2.98,11,100203.0,116713.0,280.0,56398.0,NYSE MKT,Industrial company,4.751263703196734,5.000880724165377,2.4471580313422194,5.067119232342068
323,HARMAN INTERNATIONAL INDUSTRIES INC,US112534306,18.26,1,6155297.0,5865900.0,24197.0,5488450.0,New York Stock Exchange (NYSE),Industrial company,6.739449712120132,6.789249012969891,4.383761524484166,6.768334654993259
324,"BLACKBAUD, INC.",US112617163,19.21,1,637940.0,1223336.0,3095.0,2950490.0,NASDAQ National Market,Industrial company,6.46989414703732,5.804779834059292,3.490660653356137,6.087545756222363
328,FIRST OF LONG ISLAND CORPORATION (THE),US112672906,7.3,1,84364.0,3130343.0,302.0,478366.0,NASDAQ National Market,Bank,5.679760304472993,4.926157163015576,2.4800069429571505,6.495591926954071
329,"LIFETIME BRANDS, INC.",US112682486,8.25,5,587670.0,398331.0,1454.0,206240.0,NASDAQ National Market,Industrial company,5.314372900009328,5.769133520956008,3.162564406523019,5.60024410657263
330,SUFFOLK BANCORP,US112708279,11.48,1,112500.0,,375.0,304716.0,New York Stock Exchange (NYSE),Bank,5.483895258716523,5.051152522447381,2.574031267727719,
331,DIFFERENTIAL BRANDS GROUP INC.,US112928178,0.0,107,80199.0,76258.0,564.0,49519.0,NASDAQ National Market,Industrial company,4.69477186584108,4.904168953107237,2.751279103983342,4.88228541095137
332,"BRIDGE BANCORP, INC",US112934195,7.33,2,108666.0,3781959.0,429.0,522367.0,NASDAQ National Market,Bank,5.717975733024695,5.036093680956779,2.632457292184724,6.577716816373041
335,VEECO INSTRUMENTS INC,US112989601,20.77,1,477038.0,890789.0,783.0,713602.0,NASDAQ National Market,Industrial company,5.8534560585594155,5.678552975545329,2.8937617620579434,5.949774845464833
339,"1-800 FLOWERS.COM, INC.",US113117311,5.08,4,1121506.0,497073.0,4524.0,289266.0,NASDAQ National Market,Industrial company,5.461297390163224,6.049801601378569,3.6555225962534177,5.696420173781786
340,AMEDISYS INC,US113131700,23.35,1,1280541.0,681715.0,16100.0,1693319.0,NASDAQ National Market,Industrial company,6.228738781433989,6.107393488145097,4.20682587603185,5.833602850028321
341,SCHEIN HENRY INC,US113136595,20.76,1,10629719.0,6504740.0,19000.0,14263138.0,NASDAQ National Market,Industrial company,7.154215084152467,7.02652178396239,4.278753600952829,6.813229942124054
342,"ANGIODYNAMICS, INC.",US113146460,13.34,3,356974.0,773623.0,1300.0,439314.0,NASDAQ National Market,Industrial company,5.642775043524518,5.552636585670371,3.113943352306837,5.888529372947486
344,ASTORIA FINANCIAL CORPORATION,US113170868,16.06,1,394885.0,15076211.0,1501.0,1610338.0,New York Stock Exchange (NYSE),Bank,6.206917041329047,5.596470637051422,3.1763806922432702,7.178292207014131
345,"VERINT SYSTEMS, INC.",US113200514,15.68,1,1130266.0,2355735.0,5000.0,2075548.0,NASDAQ National Market,Industrial company,6.317132781508362,6.053180663605051,3.6989700043360187,6.372126434455187
346,FLUSHING FINANCIAL CORP,US113209278,12.15,1,175000.0,,375.0,609809.0,NASDAQ National Market,Bank,5.785193829707115,5.243038048686294,2.574031267727719,
348,SYSTEMAX INC,US113262067,4.12,4,1854700.0,710100.0,3300.0,341119.0,New York Stock Exchange (NYSE),Industrial company,5.5329059098657645,6.2682736719666154,3.5185139398778875,5.851319512648745
349,MSC INDUSTRIAL DIRECT CO INC,US113289165,15.32,2,2910379.0,2101206.0,6751.0,3609651.0,New York Stock Exchange (NYSE),Industrial company,6.557465214065996,6.463949548054956,3.82936810798882,6.32246863226203
350,DIME COMMUNITY BANCSHARES INC,US113297463,16.560000000000002,1,112500.0,,375.0,700405.0,NASDAQ National Market,Bank,5.845349237732166,5.051152522447381,2.574031267727719,
352,CABLEVISION SYSTEMS CORPORATION,US113415180,15.07,2,6509743.0,6800174.0,13556.0,7703291.0,New York Stock Exchange (NYSE),Industrial company,6.88667630410645,6.813563843270952,4.132131560165341,6.83252002539345
356,VONAGE HOLDINGS CORP.,US113547680,14.5,1,895072.0,784566.0,1752.0,973478.0,New York Stock Exchange (NYSE),Industrial company,5.988326141180587,5.9518579715673186,3.243534101832062,5.894629483589171
358,HMS HOLDINGS CORP.,US113656261,20.05,1,474216.0,858057.0,2316.0,1359947.0,NASDAQ National Market,Industrial company,6.133521983328999,5.675976202941378,3.3647385550553985,5.933516138621702
359,"VITAMIN SHOPPE, INC.",US113664322,21.75,1,1266549.0,748691.0,5686.0,730982.0,New York Stock Exchange (NYSE),Industrial company,5.863906682844425,6.102621996351566,3.754806855354423,5.874302612513868
362,XACTLY CORPORATION,US113744289,1.84,12,75974.0,86884.0,402.0,290342.0,New York Stock Exchange (NYSE),Industrial company,5.462909864108897,4.880664992432927,2.60422605308447,4.938939806926385
363,"WEIGHT WATCHERS INTERNATIONAL, INC.",US116040273,6.23,5,1164419.0,1394216.0,19000.0,946030.0,New York Stock Exchange (NYSE),Industrial company,5.975904908735696,6.066109283272986,4.278753600952829,6.144330062385453
366,AVON PRODUCTS INC,US130544597,16.599999999999998,1,6160500.0,3879500.0,28300.0,1683604.0,New York Stock Exchange (NYSE),Industrial company,6.22623994889819,6.789615961909334,4.451786435524291,6.588775756204104
367,CURTISS WRIGHT CORP,US130612970,19.55,1,2205683.0,3029378.0,8400.0,3729038.0,New York Stock Exchange (NYSE),Industrial company,6.57159680897306,6.343543095935845,3.9242792860618816,6.481353467149871
368,INTERNATIONAL BUSINESS MACHINES CORP,US130871985,16.599999999999998,1,81741000.0,110495000.0,377757.0,146720566.0,New York Stock Exchange (NYSE),Industrial company,8.166490993695374,7.912439946463724,5.577212520749531,8.043342626242493
369,INTERNATIONAL PAPER CO,US130872805,20.91,1,22365000.0,30587000.0,56000.0,17306328.0,New York Stock Exchange (NYSE),Industrial company,7.238204930468819,7.3495689025086754,4.748188027006201,7.485536883086751
370,INTERPUBLIC GROUP OF COMPANIES INC,US131024020,19.33,1,7613800.0,12585100.0,49200.0,9541027.0,New York Stock Exchange (NYSE),Industrial company,6.979595124853691,6.88160146454071,4.691965102767361,7.0998566707604756
372,NATIONAL FUEL GAS COMPANY,US131086010,21.74,1,1760913.0,6564939.0,2125.0,4713911.0,New York Stock Exchange (NYSE),Industrial company,6.673381378660564,6.245737899662176,3.3273589343863303,6.817230695073407
373,NEW YORK TIMES CO,US131102020,14.97,2,1579215.0,2417690.0,3560.0,1911733.0,New York Stock Exchange (NYSE),Industrial company,6.2814272369339275,6.198441260443526,3.5514499979728753,6.383400614175565
374,PVH CORPORATION,US131166910,18.7,1,8020300.0,10696400.0,34200.0,7661552.0,New York Stock Exchange (NYSE),Industrial company,6.884316753544184,6.904190613409827,4.534026106056135,7.029237635329523
376,INTERNATIONAL FLAVORS & FRAGRANCES INC,US131432060,19.38,1,3023189.0,3721454.0,6700.0,10310192.0,New York Stock Exchange (NYSE),Industrial company,7.013266752942499,6.480465298713142,3.8260748027008264,6.570712655151178
377,OMNICOM GROUP INC,US131514814,16.380000000000006,1,15134400.0,22110700.0,74900.0,19647652.0,New York Stock Exchange (NYSE),Industrial company,7.293310657287919,7.179965208123492,4.874481817699467,7.344602492073288
378,PEPSICO INC,US131584302,16.03,1,63056000.0,69667000.0,263000.0,147272759.0,New York Stock Exchange (NYSE),Industrial company,8.168122422945368,7.799726417521528,5.419955748489758,7.843027109350449
379,GENERAL DYNAMICS CORP,US131673581,15.69,1,31469000.0,31997000.0,99900.0,43747252.0,New York Stock Exchange (NYSE),Industrial company,7.640950777844761,7.4978829424244315,4.999565488225982,7.505109261303588
